timestamp,tank_liquidlevel,flowlevel,bottle_liquidlevel,motor_status,class
2022-10-10 16:16:40.409665,2.43124999999998,2.45,0.907407407407407,0,Normal
2022-10-10 16:16:41.380256,2.41990740740739,0.0,0.907407407407407,0,Normal
2022-10-10 16:16:42.366751,2.3972222222222,2.45,0.907407407407407,0,Normal
2022-10-10 16:16:43.352229,2.37453703703702,2.45,0.0226851851851852,1,Normal
2022-10-10 16:16:44.371851,2.34050925925924,0.0,0.0907407407407407,1,Normal
2022-10-10 16:16:45.371084,2.31782407407405,0.0,0.136111111111111,1,Normal
2022-10-10 16:16:46.377960,2.29513888888887,2.45,0.181481481481481,1,Normal
2022-10-10 16:16:47.396579,2.26111111111109,2.45,0.249537037037037,1,Normal
2022-10-10 16:16:48.390399,2.22708333333331,2.45,0.317592592592593,1,Normal
2022-10-10 16:16:49.367558,2.19305555555553,2.45,0.385648148148148,0,Command Injection TL
2022-10-10 16:16:50.343182,2.17037037037035,0.0,0.408333333333333,1,Normal
2022-10-10 16:16:51.373993,2.15902777777776,0.0,0.431018518518518,1,Normal
2022-10-10 16:16:52.382890,2.14768518518516,0.0,0.453703703703704,1,Normal
2022-10-10 16:16:53.366777,2.12499999999998,0.0,0.499074074074074,1,Normal
2022-10-10 16:16:54.361730,2.10231481481479,0.0,0.521759259259259,1,Normal
2022-10-10 16:16:55.360246,2.07962962962961,0.0,0.567129629629629,1,Normal
2022-10-10 16:16:56.359044,2.05694444444442,2.45,0.6125,1,Normal
2022-10-10 16:16:57.343117,2.01157407407405,2.45,0.680555555555555,0,Command Injection TL
2022-10-10 16:16:58.310205,2.00023148148146,0.0,0.680555555555555,1,Normal
2022-10-10 16:16:59.278679,1.98888888888886,0.0,0.680555555555555,1,Normal
2022-10-10 16:17:00.278587,1.97754629629627,0.0,0.680555555555555,1,Normal
2022-10-10 16:17:01.270138,1.95486111111109,0.0,0.70324074074074,1,Normal
2022-10-10 16:17:02.264017,1.9321759259259,2.45,0.725925925925926,1,Normal
2022-10-10 16:17:03.244305,1.89814814814812,2.45,0.793981481481481,1,Normal
2022-10-10 16:17:04.248833,1.87546296296294,2.45,0.862037037037037,1,Normal
2022-10-10 16:17:05.240227,1.84143518518516,2.45,0.907407407407407,1,Command Injection TH
2022-10-10 16:17:06.227211,1.79606481481479,2.45,0.907407407407407,0,Normal
2022-10-10 16:17:07.199455,1.76203703703701,2.45,0.907407407407407,0,Normal
2022-10-10 16:17:08.211385,1.72800925925923,2.45,0.0453703703703704,1,Normal
2022-10-10 16:17:09.194245,1.69398148148145,0.0,0.0907407407407407,1,Normal
2022-10-10 16:17:10.175577,1.67129629629627,0.0,0.113425925925926,1,Normal
2022-10-10 16:17:11.178586,1.64861111111108,0.0,0.158796296296296,1,Normal
2022-10-10 16:17:12.161702,1.6259259259259,2.45,0.204166666666667,1,Normal
2022-10-10 16:17:13.160556,1.58055555555553,2.45,0.272222222222222,0,Command Injection TL
2022-10-10 16:17:14.170152,1.56921296296293,0.0,0.294907407407407,1,Normal
2022-10-10 16:17:15.145061,1.55787037037034,0.0,0.294907407407407,1,Normal
2022-10-10 16:17:16.134475,1.54652777777775,0.0,0.317592592592593,1,Normal
2022-10-10 16:17:17.129216,1.53518518518515,0.0,0.340277777777778,1,Normal
2022-10-10 16:17:18.127113,1.51249999999997,0.0,0.385648148148148,1,Normal
2022-10-10 16:17:19.101340,1.48981481481478,2.45,0.431018518518518,1,Normal
2022-10-10 16:17:20.111115,1.45578703703701,2.45,0.521759259259259,1,Normal
2022-10-10 16:17:21.115067,1.41041666666663,2.45,0.589814814814815,1,Normal
2022-10-10 16:17:22.097057,1.37638888888886,2.45,0.680555555555555,1,Normal
2022-10-10 16:17:23.079508,1.35370370370367,0.0,0.70324074074074,1,Normal
2022-10-10 16:17:24.063067,1.34236111111108,0.0,0.725925925925926,1,Normal
2022-10-10 16:17:25.062988,1.33101851851849,0.0,0.748611111111111,1,Normal
2022-10-10 16:17:26.037656,1.3083333333333,0.0,0.793981481481481,1,Normal
2022-10-10 16:17:27.024656,1.27430555555552,2.45,0.862037037037037,1,Normal
2022-10-10 16:17:27.988317,1.25162037037034,2.45,0.907407407407407,0,Normal
2022-10-10 16:17:28.955091,1.24027777777774,0.0,0.907407407407407,1,Command Injection TH
2022-10-10 16:17:29.935732,1.21759259259256,2.45,0.907407407407407,0,Normal
2022-10-10 16:17:30.894693,1.18356481481478,2.45,0.0453703703703704,1,Normal
2022-10-10 16:17:31.884310,1.16087962962959,0.0,0.0907407407407407,1,Normal
2022-10-10 16:17:32.871276,1.13819444444441,0.0,0.113425925925926,1,Normal
2022-10-10 16:17:33.889514,1.11550925925922,2.45,0.136111111111111,1,Normal
2022-10-10 16:17:34.882441,1.08148148148145,2.45,0.204166666666667,1,Normal
2022-10-10 16:17:35.862476,1.04745370370367,2.45,0.272222222222222,1,Normal
2022-10-10 16:17:36.862703,1.01342592592589,2.45,0.340277777777778,0,Command Injection TL
2022-10-10 16:17:37.834595,0.990740740740704,0.0,0.362962962962963,1,Normal
2022-10-10 16:17:38.820922,0.990740740740704,0.0,0.362962962962963,1,Normal
2022-10-10 16:17:39.792970,0.979398148148111,0.0,0.385648148148148,1,Normal
2022-10-10 16:17:40.760929,0.956712962962926,0.0,0.431018518518518,1,Normal
2022-10-10 16:17:41.757097,0.922685185185148,2.45,0.476388888888889,1,Normal
2022-10-10 16:17:42.742342,0.899999999999963,2.45,0.544444444444444,1,Normal
2022-10-10 16:17:43.742087,0.865972222222185,2.45,0.6125,1,Normal
2022-10-10 16:17:44.720827,0.831944444444408,2.45,0.680555555555555,0,Command Injection TL
2022-10-10 16:17:45.698270,0.809259259259222,0.0,0.70324074074074,1,Normal
2022-10-10 16:17:46.665939,0.79791666666663,0.0,0.725925925925926,1,Normal
2022-10-10 16:17:47.636452,0.786574074074037,0.0,0.748611111111111,1,Normal
2022-10-10 16:17:48.604584,0.763888888888852,0.0,0.793981481481481,1,Normal
2022-10-10 16:17:49.572303,0.729861111111074,2.45,0.862037037037037,1,Normal
2022-10-10 16:17:50.545226,0.695833333333297,2.45,0.907407407407407,0,Normal
