timestamp,tank_liquidlevel,flowlevel,bottle_liquidlevel,motor_status,class
2022-10-10 16:07:08.412652,4.93796296296298,0.0,0.0,0,Command Injection TL
2022-10-10 16:07:09.381675,4.93796296296298,0.0,0.0,0,Command Injection TL
2022-10-10 16:07:10.361796,4.93796296296298,0.0,0.0,0,Command Injection TL
2022-10-10 16:07:11.341418,4.93796296296298,0.0,0.0,0,Command Injection TL
2022-10-10 16:07:12.311896,4.92662037037038,0.0,0.0,0,Command Injection TL
2022-10-10 16:07:13.289581,4.92662037037038,0.0,0.0,0,Command Injection TL
2022-10-10 16:07:14.289384,4.92662037037038,0.0,0.0,0,Command Injection TL
2022-10-10 16:07:15.261756,4.92662037037038,0.0,0.0,0,Command Injection TL
2022-10-10 16:07:16.247120,4.92662037037038,0.0,0.0,1,Normal
2022-10-10 16:07:17.229463,4.91527777777779,0.0,0.0,1,Normal
2022-10-10 16:07:18.227909,4.9039351851852,0.0,0.0,1,Normal
2022-10-10 16:07:19.209104,4.8925925925926,0.0,0.0,1,Normal
2022-10-10 16:07:20.188541,4.88125000000001,0.0,0.0226851851851852,1,Normal
2022-10-10 16:07:21.169560,4.86990740740742,0.0,0.0453703703703704,1,Normal
2022-10-10 16:07:22.137561,4.85856481481483,0.0,0.0453703703703704,1,Normal
2022-10-10 16:07:23.114274,4.84722222222223,0.0,0.0453703703703704,1,Normal
2022-10-10 16:07:24.098161,4.84722222222223,0.0,0.0453703703703704,1,Normal
2022-10-10 16:07:25.076957,4.84722222222223,0.0,0.0453703703703704,1,Normal
2022-10-10 16:07:26.048486,4.83587962962964,0.0,0.0680555555555556,1,Normal
2022-10-10 16:07:27.015054,4.82453703703705,0.0,0.0907407407407407,1,Normal
2022-10-10 16:07:27.986735,4.81319444444446,0.0,0.0907407407407407,1,Normal
2022-10-10 16:07:28.956977,4.81319444444446,0.0,0.0907407407407407,1,Normal
2022-10-10 16:07:29.929049,4.81319444444446,0.0,0.0907407407407407,1,Normal
2022-10-10 16:07:30.901643,4.80185185185186,0.0,0.113425925925926,1,Normal
2022-10-10 16:07:31.908769,4.79050925925927,0.0,0.136111111111111,0,Command Injection TL
2022-10-10 16:07:32.905291,4.77916666666668,0.0,0.158796296296296,0,Command Injection TL
2022-10-10 16:07:33.946986,4.77916666666668,0.0,0.158796296296296,0,Command Injection TL
2022-10-10 16:07:34.973004,4.77916666666668,0.0,0.158796296296296,0,Command Injection TL
2022-10-10 16:07:35.995045,4.76782407407408,0.0,0.158796296296296,0,Command Injection TL
2022-10-10 16:07:36.993613,4.76782407407408,0.0,0.158796296296296,0,Command Injection TL
2022-10-10 16:07:37.976356,4.76782407407408,0.0,0.158796296296296,0,Command Injection TL
2022-10-10 16:07:38.977040,4.76782407407408,0.0,0.158796296296296,0,Command Injection TL
2022-10-10 16:07:39.977964,4.76782407407408,0.0,0.158796296296296,1,Normal
2022-10-10 16:07:40.993899,4.75648148148149,0.0,0.181481481481481,1,Normal
2022-10-10 16:07:41.983012,4.7451388888889,0.0,0.204166666666667,1,Normal
2022-10-10 16:07:42.967779,4.73379629629631,0.0,0.226851851851852,1,Normal
2022-10-10 16:07:43.966628,4.72245370370371,0.0,0.249537037037037,1,Normal
2022-10-10 16:07:45.015670,4.72245370370371,0.0,0.249537037037037,1,Normal
2022-10-10 16:07:46.013271,4.72245370370371,0.0,0.249537037037037,1,Normal
2022-10-10 16:07:47.010152,4.72245370370371,0.0,0.249537037037037,1,Normal
2022-10-10 16:07:48.017486,4.72245370370371,0.0,0.249537037037037,0,Command Injection TL
2022-10-10 16:07:49.015369,4.72245370370371,0.0,0.249537037037037,0,Command Injection TL
2022-10-10 16:07:50.019121,4.72245370370371,0.0,0.249537037037037,0,Command Injection TL
2022-10-10 16:07:51.010773,4.72245370370371,0.0,0.249537037037037,0,Command Injection TL
2022-10-10 16:07:52.036732,4.72245370370371,0.0,0.249537037037037,0,Command Injection TL
2022-10-10 16:07:53.042447,4.72245370370371,0.0,0.249537037037037,1,Normal
2022-10-10 16:07:54.047360,4.71111111111112,0.0,0.272222222222222,1,Normal
2022-10-10 16:07:55.042712,4.69976851851853,0.0,0.294907407407407,1,Normal
2022-10-10 16:07:56.031730,4.68842592592594,0.0,0.317592592592593,1,Normal
2022-10-10 16:07:57.024222,4.67708333333334,0.0,0.340277777777778,1,Normal
2022-10-10 16:07:58.016317,4.66574074074075,0.0,0.340277777777778,1,Normal
2022-10-10 16:07:59.024322,4.65439814814816,0.0,0.362962962962963,1,Normal
2022-10-10 16:08:00.016593,4.64305555555556,0.0,0.385648148148148,1,Normal
2022-10-10 16:08:01.007740,4.63171296296297,0.0,0.408333333333333,1,Normal
2022-10-10 16:08:01.999555,4.62037037037038,0.0,0.408333333333333,1,Normal
2022-10-10 16:08:03.001945,4.62037037037038,0.0,0.408333333333333,1,Normal
2022-10-10 16:08:03.988071,4.62037037037038,0.0,0.408333333333333,1,Normal
2022-10-10 16:08:04.972555,4.62037037037038,0.0,0.408333333333333,1,Normal
2022-10-10 16:08:06.026160,4.60902777777779,0.0,0.431018518518518,0,Command Injection TL
2022-10-10 16:08:07.030896,4.60902777777779,0.0,0.431018518518518,0,Command Injection TL
2022-10-10 16:08:08.035000,4.60902777777779,0.0,0.431018518518518,0,Command Injection TL
2022-10-10 16:08:09.041878,4.60902777777779,0.0,0.431018518518518,0,Command Injection TL
2022-10-10 16:08:10.036633,4.60902777777779,0.0,0.431018518518518,0,Command Injection TL
2022-10-10 16:08:11.042075,4.60902777777779,0.0,0.431018518518518,0,Command Injection TL
2022-10-10 16:08:12.041489,4.60902777777779,0.0,0.431018518518518,1,Normal
2022-10-10 16:08:13.053612,4.59768518518519,0.0,0.453703703703704,1,Normal
2022-10-10 16:08:14.081375,4.57500000000001,0.0,0.499074074074074,1,Normal
2022-10-10 16:08:15.103621,4.56365740740742,0.0,0.499074074074074,1,Normal
2022-10-10 16:08:16.094545,4.55231481481482,0.0,0.499074074074074,1,Normal
2022-10-10 16:08:17.094464,4.54097222222223,0.0,0.499074074074074,1,Normal
2022-10-10 16:08:18.100935,4.52962962962964,0.0,0.499074074074074,0,Command Injection TL
2022-10-10 16:08:19.102931,4.51828703703704,0.0,0.499074074074074,0,Command Injection TL
2022-10-10 16:08:20.090500,4.51828703703704,0.0,0.499074074074074,0,Command Injection TL
2022-10-10 16:08:21.086753,4.51828703703704,0.0,0.499074074074074,0,Command Injection TL
2022-10-10 16:08:22.094534,4.51828703703704,0.0,0.499074074074074,0,Command Injection TL
2022-10-10 16:08:23.085326,4.51828703703704,0.0,0.499074074074074,0,Command Injection TL
2022-10-10 16:08:24.103723,4.51828703703704,0.0,0.499074074074074,0,Command Injection TL
2022-10-10 16:08:25.106038,4.51828703703704,0.0,0.499074074074074,0,Command Injection TL
2022-10-10 16:08:26.150645,4.51828703703704,0.0,0.499074074074074,1,Normal
2022-10-10 16:08:27.202235,4.50694444444445,0.0,0.521759259259259,0,Command Injection TL
2022-10-10 16:08:28.187271,4.50694444444445,0.0,0.521759259259259,1,Normal
2022-10-10 16:08:29.200239,4.49560185185186,0.0,0.544444444444444,1,Normal
2022-10-10 16:08:30.201021,4.48425925925927,0.0,0.567129629629629,1,Normal
2022-10-10 16:08:31.199705,4.47291666666667,0.0,0.589814814814815,1,Normal
2022-10-10 16:08:32.196920,4.46157407407408,0.0,0.6125,1,Normal
2022-10-10 16:08:33.202606,4.45023148148149,0.0,0.6125,1,Normal
2022-10-10 16:08:34.209187,4.45023148148149,0.0,0.6125,1,Normal
2022-10-10 16:08:35.218129,4.45023148148149,0.0,0.6125,1,Normal
2022-10-10 16:08:36.235133,4.45023148148149,0.0,0.6125,1,Normal
2022-10-10 16:08:37.232863,4.45023148148149,0.0,0.6125,0,Command Injection TL
2022-10-10 16:08:38.220754,4.45023148148149,0.0,0.6125,0,Command Injection TL
