2022-11-18 16:51:58.315945,10.0.0.3,10.0.0.1,SENSOR3-BL,8080,0.317592592592593
2022-11-18 16:51:58.435489,10.0.0.1,10.0.0.3,SENSOR3-BL,44818,0.317592592592593
2022-11-18 16:51:58.436285,10.0.0.3,10.0.0.1,ACTUATOR1-MV,44818,OPEN
2022-11-18 16:51:59.187865,10.0.0.2,10.0.0.1,SENSOR2-FL,8080,2.45
2022-11-18 16:51:59.311405,10.0.0.1,10.0.0.2,SENSOR2-FL,44818,2.45
2022-11-18 16:51:59.317325,10.0.0.3,10.0.0.1,SENSOR3-BL,8080,0.431018518518518
2022-11-18 16:51:59.442577,10.0.0.1,10.0.0.3,SENSOR3-BL,44818,0.431018518518518
2022-11-18 16:51:59.443354,10.0.0.3,10.0.0.1,ACTUATOR1-MV,44818,OPEN
2022-11-18 16:52:00.186605,10.0.0.2,10.0.0.1,SENSOR2-FL,8080,2.45
2022-11-18 16:52:00.307540,10.0.0.1,10.0.0.2,SENSOR2-FL,44818,2.45
2022-11-18 16:52:00.313167,10.0.0.3,10.0.0.1,SENSOR3-BL,8080,0.521759259259259
2022-11-18 16:52:00.432850,10.0.0.1,10.0.0.3,SENSOR3-BL,44818,0.521759259259259
2022-11-18 16:52:00.433535,10.0.0.3,10.0.0.1,ACTUATOR1-MV,44818,OPEN
2022-11-18 16:52:01.174522,10.0.0.2,10.0.0.1,SENSOR2-FL,8080,2.45
2022-11-18 16:52:01.292184,10.0.0.1,10.0.0.2,SENSOR2-FL,44818,2.45
2022-11-18 16:52:01.298001,10.0.0.3,10.0.0.1,SENSOR3-BL,8080,0.589814814814815
2022-11-18 16:52:01.416587,10.0.0.1,10.0.0.3,SENSOR3-BL,44818,0.589814814814815
2022-11-18 16:52:01.417556,10.0.0.3,10.0.0.1,ACTUATOR1-MV,44818,OPEN
2022-11-18 16:52:02.160015,10.0.0.2,10.0.0.1,SENSOR2-FL,8080,2.45
2022-11-18 16:52:02.278197,10.0.0.1,10.0.0.2,SENSOR2-FL,44818,2.45
2022-11-18 16:52:02.283354,10.0.0.3,10.0.0.1,SENSOR3-BL,8080,0.70324074074074
2022-11-18 16:52:02.400960,10.0.0.1,10.0.0.3,SENSOR3-BL,44818,0.70324074074074
2022-11-18 16:52:02.401660,10.0.0.3,10.0.0.1,ACTUATOR1-MV,44818,OPEN
2022-11-18 16:52:03.165292,10.0.0.2,10.0.0.1,SENSOR2-FL,8080,2.45
2022-11-18 16:52:03.286472,10.0.0.1,10.0.0.2,SENSOR2-FL,44818,2.45
2022-11-18 16:52:03.292662,10.0.0.3,10.0.0.1,SENSOR3-BL,8080,0.793981481481481
2022-11-18 16:52:03.420338,10.0.0.1,10.0.0.3,SENSOR3-BL,44818,0.793981481481481
2022-11-18 16:52:03.421235,10.0.0.3,10.0.0.1,ACTUATOR1-MV,44818,OPEN
2022-11-18 16:52:04.195723,10.0.0.2,10.0.0.1,SENSOR2-FL,8080,2.45
2022-11-18 16:52:04.315003,10.0.0.1,10.0.0.2,SENSOR2-FL,44818,2.45
2022-11-18 16:52:04.318597,10.0.0.3,10.0.0.1,SENSOR3-BL,8080,0.884722222222222
2022-11-18 16:52:04.440626,10.0.0.1,10.0.0.3,SENSOR3-BL,44818,0.884722222222222
2022-11-18 16:52:04.441396,10.0.0.3,10.0.0.1,ACTUATOR1-MV,44818,OPEN
2022-11-18 16:52:05.202970,10.0.0.2,10.0.0.1,SENSOR2-FL,8080,2.45
2022-11-18 16:52:05.321212,10.0.0.1,10.0.0.2,SENSOR2-FL,44818,2.45
2022-11-18 16:52:05.325795,10.0.0.3,10.0.0.1,SENSOR3-BL,8080,0.907407407407407
2022-11-18 16:52:05.443133,10.0.0.1,10.0.0.3,SENSOR3-BL,44818,0.907407407407407
2022-11-18 16:52:05.569303,10.0.0.1,SELF,ACTUATOR1-MV,44818,CLOSE
2022-11-18 16:52:06.205008,10.0.0.2,10.0.0.1,SENSOR2-FL,8080,10.0
2022-11-18 16:52:06.328502,10.0.0.1,10.0.0.2,SENSOR2-FL,44818,10.0
2022-11-18 16:52:06.448108,10.0.0.1,SELF,ACTUATOR1-MV,44818,CLOSE
2022-11-18 16:52:06.454123,10.0.0.3,10.0.0.1,SENSOR3-BL,8080,0.907407407407407
2022-11-18 16:52:06.576127,10.0.0.1,10.0.0.3,SENSOR3-BL,44818,0.907407407407407
2022-11-18 16:52:06.697270,10.0.0.1,SELF,ACTUATOR1-MV,44818,CLOSE
2022-11-18 16:52:07.324280,10.0.0.2,10.0.0.1,SENSOR2-FL,8080,10.0
2022-11-18 16:52:07.451110,10.0.0.1,10.0.0.2,SENSOR2-FL,44818,10.0
2022-11-18 16:52:07.591468,10.0.0.1,SELF,ACTUATOR1-MV,44818,CLOSE
2022-11-18 16:52:07.595370,10.0.0.3,10.0.0.1,SENSOR3-BL,8080,0.0
2022-11-18 16:52:07.716933,10.0.0.1,10.0.0.3,SENSOR3-BL,44818,0.0
2022-11-18 16:52:07.725398,10.0.0.3,10.0.0.1,ACTUATOR1-MV,44818,OPEN
2022-11-18 16:52:08.495098,10.0.0.2,10.0.0.1,SENSOR2-FL,8080,2.45
2022-11-18 16:52:08.635331,10.0.0.1,10.0.0.2,SENSOR2-FL,44818,2.45
2022-11-18 16:52:08.640089,10.0.0.3,10.0.0.1,SENSOR3-BL,8080,0.230555555555556
2022-11-18 16:52:08.763143,10.0.0.1,10.0.0.3,SENSOR3-BL,44818,0.230555555555556
2022-11-18 16:52:08.763671,10.0.0.3,10.0.0.1,ACTUATOR1-MV,44818,OPEN
2022-11-18 16:52:09.522719,10.0.0.2,10.0.0.1,SENSOR2-FL,8080,2.45
2022-11-18 16:52:09.639064,10.0.0.1,10.0.0.2,SENSOR2-FL,44818,2.45
2022-11-18 16:52:09.648585,10.0.0.3,10.0.0.1,SENSOR3-BL,8080,0.321296296296296
2022-11-18 16:52:09.767936,10.0.0.1,10.0.0.3,SENSOR3-BL,44818,0.321296296296296
2022-11-18 16:52:09.768663,10.0.0.3,10.0.0.1,ACTUATOR1-MV,44818,OPEN
2022-11-18 16:52:10.524482,10.0.0.2,10.0.0.1,SENSOR2-FL,8080,2.45
2022-11-18 16:52:10.650806,10.0.0.1,10.0.0.2,SENSOR2-FL,44818,2.45
2022-11-18 16:52:10.656879,10.0.0.3,10.0.0.1,SENSOR3-BL,8080,0.389351851851852
2022-11-18 16:52:10.781898,10.0.0.1,10.0.0.3,SENSOR3-BL,44818,0.389351851851852
2022-11-18 16:52:10.782567,10.0.0.3,10.0.0.1,ACTUATOR1-MV,44818,OPEN
2022-11-18 16:52:11.539058,10.0.0.2,10.0.0.1,SENSOR2-FL,8080,2.45
2022-11-18 16:52:11.657717,10.0.0.1,10.0.0.2,SENSOR2-FL,44818,2.45
2022-11-18 16:52:11.664055,10.0.0.3,10.0.0.1,SENSOR3-BL,8080,0.480092592592593
2022-11-18 16:52:11.789164,10.0.0.1,10.0.0.3,SENSOR3-BL,44818,0.480092592592593
2022-11-18 16:52:11.792792,10.0.0.3,10.0.0.1,ACTUATOR1-MV,44818,OPEN
